###,poem_id,display_name,place_id,place_name,year,verse,word,word_normalised,word_lemmatised (local),lemma_standard (Finnish/Estonian & minority languages if needed),root (Est/Fi,English,Refrain / onomatopoetic word,Comment
13981,j02742,JR 02742,skvr_6230,Repola,1872,Eigä soittu soitannalla. -,soittu,soittu,soittu,soitto,soitto,play,,
13982,j02742,JR 02742,skvr_6230,Repola,1872,Eigä soittu soitannalla. -,soitannalla,soitannalla,soitanta,soitanta,soitto,playing,,
13983,j02742,JR 02742,skvr_6230,Repola,1872,Tuob'oli vanha Väinämöińe,tuoboli,tuob'oli,tuob'oli,tuo olla,tuo & olla,that & to be,,
13984,j02742,JR 02742,skvr_6230,Repola,1872,Tuob'oli vanha Väinämöińe,vanha,vanha,vanha,vanha,vanha,old,,
13985,j02742,JR 02742,skvr_6230,Repola,1872,Tuob'oli vanha Väinämöińe,väinämöine,Väinämöine,Väinämöine,Väinämöinen,Väinämöinen,Väinämöinen,,
13986,j02742,JR 02742,skvr_6230,Repola,1872,"Otti kandelon käzillä,",otti,otti,ottoa,ottaa,ottaa,to take,,
13987,j02742,JR 02742,skvr_6230,Repola,1872,"Otti kandelon käzillä,",kandelon,kandelon,kandelo,kantele,kantele,kantele instrument,,
13988,j02742,JR 02742,skvr_6230,Repola,1872,"Otti kandelon käzillä,",käzillä,käzillä,käzi,käsi,käsi,hand,,
13989,j02742,JR 02742,skvr_6230,Repola,1872,Ilon ittšiäh lähemmä.,ilon,ilon,ilo,ilo,ilo,joy,,
13990,j02742,JR 02742,skvr_6230,Repola,1872,Ilon ittšiäh lähemmä.,ittsiäh,ittšiäh,itše,itse,itse,himself,,
13991,j02742,JR 02742,skvr_6230,Repola,1872,Ilon ittšiäh lähemmä.,lähemmä,lähemmä,lähtie,lähteä,lähteä,close,,
13992,j02742,JR 02742,skvr_6230,Repola,1872,"Soittelouppi, laulelouppi,",soittelouppi,soittelouppi,soitella,soitella,soittaa,to play,,
13993,j02742,JR 02742,skvr_6230,Repola,1872,"Soittelouppi, laulelouppi,",laulelouppi,laulelouppi,laulella,laulella,laulaa,to sing,,
13994,j02742,JR 02742,skvr_6230,Repola,1872,"Soittelou, sovittelouppi.",soittelou,soittelou,soitella,soitella,soittaa,to play,,
13995,j02742,JR 02742,skvr_6230,Repola,1872,"Soittelou, sovittelouppi.",sovittelouppi,sovittelouppi,sovitella,sovitella,sovittaa,"to persuade, to arrange",,
13996,j02742,JR 02742,skvr_6230,Repola,1872,"Jo soittu soitulla tundu,",jo,jo,jo,jo,jo,"now, finally",,
13997,j02742,JR 02742,skvr_6230,Repola,1872,"Jo soittu soitulla tundu,",soittu,soittu,soittu,soitto,soitto,play,,
13998,j02742,JR 02742,skvr_6230,Repola,1872,"Jo soittu soitulla tundu,",soitulla,soitulla,soittu,soitto,soitto,playing,,
13999,j02742,JR 02742,skvr_6230,Repola,1872,"Jo soittu soitulla tundu,",tundu,tundu,tunduo,tuntua,tuntua,to feel,,
14000,j02742,JR 02742,skvr_6230,Repola,1872,"Jo ilo ilolla tundu,",jo,jo,jo,jo,jo,"now, finally",,
14001,j02742,JR 02742,skvr_6230,Repola,1872,"Jo ilo ilolla tundu,",ilo,ilo,ilo,ilo,ilo,joy,,
14002,j02742,JR 02742,skvr_6230,Repola,1872,"Jo ilo ilolla tundu,",ilolla,ilolla,ilo,ilo,ilo,joy,,
14003,j02742,JR 02742,skvr_6230,Repola,1872,"Jo ilo ilolla tundu,",tundu,tundu,tunduo,tuntua,tuntua,to feel,,
14004,j02742,JR 02742,skvr_6230,Repola,1872,Joba laulud laulannalla.,joba,joba,jo,jo,jo,"now, finally",,
14005,j02742,JR 02742,skvr_6230,Repola,1872,Joba laulud laulannalla.,laulud,laulud,laulu,laulu,laulu,song,,
14006,j02742,JR 02742,skvr_6230,Repola,1872,Joba laulud laulannalla.,laulannalla,laulannalla,laulanta,laulanta,laulanta,singing,,
14007,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy metšässä ollut,mi,mi,mi,mi,mi, what,,
14008,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy metšässä ollut,lienöy,lienöy,lienöy,lienee,lie,to be,,
14009,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy metšässä ollut,metsässä,metšässä,metšä,metsä,metsä,forest,,
14010,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy metšässä ollut,ollut,ollut,olla,olla,olla,to be,,
14011,j02742,JR 02742,skvr_6230,Repola,1872,Nellin jaloin juoksijo/j/a,nellin,nellin,nellä,neljä,neljä,four,,
14012,j02742,JR 02742,skvr_6230,Repola,1872,Nellin jaloin juoksijo/j/a,jaloin,jaloin,jalka,jalka,jalka,foot,,
14013,j02742,JR 02742,skvr_6230,Repola,1872,Nellin jaloin juoksijo/j/a,juoksijoja,juoksijoja,juoksija,juoksija,juosta,runner,,
14014,j02742,JR 02742,skvr_6230,Repola,1872,Kaikki tuldih kuulomaha.,kaikki,kaikki,kaikki,kaikki,kaikki,all,,
14015,j02742,JR 02742,skvr_6230,Repola,1872,Kaikki tuldih kuulomaha.,tuldih,tuldih,tulla,tulla,tulla,to come,,
14016,j02742,JR 02742,skvr_6230,Repola,1872,Kaikki tuldih kuulomaha.,kuulomaha,kuulomaha,kuulla,kuulla,kuulla,to hear,,
14017,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy metšässä ollut,mi,mi,mi,mi,mi,what,,
14018,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy metšässä ollut,lienöy,lienöy,lienöy,lienee,lie,to be,,
14019,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy metšässä ollut,metsässä,metšässä,metšä,metsä,metsä,forest,,
14020,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy metšässä ollut,ollut,ollut,olla,ollut,ollut,to be,,
14021,j02742,JR 02742,skvr_6230,Repola,1872,"Kaksin siivin sirgavia,",kaksin,kaksin,kaksi,kaksin,kaksin,two,,
14022,j02742,JR 02742,skvr_6230,Repola,1872,"Kaksin siivin sirgavia,",siivin,siivin,siipi,siivin,siivin,wing,,
14023,j02742,JR 02742,skvr_6230,Repola,1872,"Kaksin siivin sirgavia,",sirgavia,sirgavia,sirgata,tširata,tširata,to make noise (by flying),,"pirskahtaa, kirkaista (tširahtoa), siristä, surista, ritistä (tširata)"
14024,j02742,JR 02742,skvr_6230,Repola,1872,Kai ne tuldih kuulomaha.,kai,kai,kai,kaikki,kaikki,all,,
14025,j02742,JR 02742,skvr_6230,Repola,1872,Kai ne tuldih kuulomaha.,ne,ne,ne,ne,ne,they,,
14026,j02742,JR 02742,skvr_6230,Repola,1872,Kai ne tuldih kuulomaha.,tuldih,tuldih,tulla,tulla,tulla,to come,,
14027,j02742,JR 02742,skvr_6230,Repola,1872,Kai ne tuldih kuulomaha.,kuulomaha,kuulomaha,kuulla,kuulla,kuulla,to hear,,
14028,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy vein kaloja,mi,mi,mi,mi,mi,what,,
14029,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy vein kaloja,lienöy,lienöy,lienöy,lienee,lie,to be,,
14030,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy vein kaloja,vein,vein,vesi,vesi,vesi,water,,
14031,j02742,JR 02742,skvr_6230,Repola,1872,Mi lienöy vein kaloja,kaloja,kaloja,kala,kala,kala,fish,,
14032,j02742,JR 02742,skvr_6230,Repola,1872,Kuuzin evin kulgevia,kuuzin,kuuzin,kuusi,kuusi,kuusi,six,,
14033,j02742,JR 02742,skvr_6230,Repola,1872,Kuuzin evin kulgevia,evin,evin,evä,evä,evä,fin,,
14034,j02742,JR 02742,skvr_6230,Repola,1872,Kuuzin evin kulgevia,kulgevia,kulgevia,kulgie,kulkea,kulkea,to go,,
14035,j02742,JR 02742,skvr_6230,Repola,1872,Kaheksin karehtivia,kaheksin,kaheksin,kaheksan,kahdeksan,lienöy,eight,,
14036,j02742,JR 02742,skvr_6230,Repola,1872,Kaheksin karehtivia,karehtivia,karehtivia,karehtia,karehtia,karehtia,to ripple,,
14037,j02742,JR 02742,skvr_6230,Repola,1872,Ne kai tuldih kuulomaha,ne,ne,ne,ne,ne,they,,
14038,j02742,JR 02742,skvr_6230,Repola,1872,Ne kai tuldih kuulomaha,kai,kai,kai,kaikki,kaikki,all,,
14039,j02742,JR 02742,skvr_6230,Repola,1872,Ne kai tuldih kuulomaha,tuldih,tuldih,tulla,tulla,tulla,to come,,
14040,j02742,JR 02742,skvr_6230,Repola,1872,Ne kai tuldih kuulomaha,kuulomaha,kuulomaha,kuulla,kuulla,kuulla,to hear,,
14041,j02742,JR 02742,skvr_6230,Repola,1872,Väinämöizen šoitandoa.,väinämöizen,Väinämöizen,Väinämöizen,Väinämöinen,Väinämöinen,Väinämöinen,,
14042,j02742,JR 02742,skvr_6230,Repola,1872,Väinämöizen šoitandoa.,soitandoa,soitandoa,soitando,soitanto,soitanto,play,,
14043,j02742,JR 02742,skvr_6230,Repola,1872,Vedihi vein emändä,vedihi,vedihi,vedeä,vetää,vetää,"to draw, to pull",,
14044,j02742,JR 02742,skvr_6230,Repola,1872,Vedihi vein emändä,vein,vein,vezi,vesi,vesi,water,,
14045,j02742,JR 02742,skvr_6230,Repola,1872,Vedihi vein emändä,emändä,emändä,emändä,emäntä,emä,mistress,,
14046,j02742,JR 02742,skvr_6230,Repola,1872,Vezihi vezi-kivellä.,vezihi,vezihi,vezi,vesi,vesi,water,,
14047,j02742,JR 02742,skvr_6230,Repola,1872,Vezihi vezi-kivellä.,vezikivellä,vezikivellä,vezikivi,vesikivi,vesi & kivi,"a rock in the water, water-stone",,
14048,j02742,JR 02742,skvr_6230,Repola,1872,Sai se sara-mättähällä.,sai,sai,saada,saada,saada,to get,,
14049,j02742,JR 02742,skvr_6230,Repola,1872,Sai se sara-mättähällä.,se,se,se,se,se,"it, she, he",,
14050,j02742,JR 02742,skvr_6230,Repola,1872,Sai se sara-mättähällä.,saramättähällä,saramättähällä,saramätäs,saramätäs,sara & mätäs,sedge-tussock,,
14051,j02742,JR 02742,skvr_6230,Repola,1872,"Kuundeleksi, keändeleksi",kuundeleksi,kuundeleksi,kuundeleltoa,kuunnella,kuundeleksi,to listen,,
14052,j02742,JR 02742,skvr_6230,Repola,1872,"Kuundeleksi, keändeleksi",keändeleksi,keändeleksi,keändeleytyö,kääntelehtiä,kääntyä,to turn,,
14053,j02742,JR 02742,skvr_6230,Repola,1872,Väinämöizen soitandoa. -,väinämöizen,Väinämöizen,Väinämöizen,Väinämöinen,Väinämöinen,Väinämöinen,,
14054,j02742,JR 02742,skvr_6230,Repola,1872,Väinämöizen soitandoa. -,soitandoa,soitandoa,soitando,soitanto,soittaa,to play,,
14055,j02742,JR 02742,skvr_6230,Repola,1872,Suuri tuuli luodehińe,suuri,suuri,suuri,suuri,suuri,big,,
14056,j02742,JR 02742,skvr_6230,Repola,1872,Suuri tuuli luodehińe,tuuli,tuuli,tuuli,tuuli,tuuli,wing,,
14057,j02742,JR 02742,skvr_6230,Repola,1872,Suuri tuuli luodehińe,luodehine,luodehine,luodehine,luoteinen,luode,Northwestern,,
14058,j02742,JR 02742,skvr_6230,Repola,1872,Kova tuuli koilis-tuuli,kova,kova,kova,kova,kova,"hard, strong",,
14059,j02742,JR 02742,skvr_6230,Repola,1872,Kova tuuli koilis-tuuli,tuuli,tuuli,tuuli,tuuli,tuuli,wind,,
14060,j02742,JR 02742,skvr_6230,Repola,1872,Kova tuuli koilis-tuuli,koilistuuli,koilistuuli,koilistuuli,koillistuuli,koillinen & tuuli,Northeastern wind,,
14061,j02742,JR 02742,skvr_6230,Repola,1872,"Otti laijan, otti toizen,",otti,otti,ottoa,ottaa,ottaa,to take,,
14062,j02742,JR 02742,skvr_6230,Repola,1872,"Otti laijan, otti toizen,",laijan,laijan,laita,laita,laita,side,,
14063,j02742,JR 02742,skvr_6230,Repola,1872,"Otti laijan, otti toizen,",otti,otti,ottoa,ottaa,ottaa,to take,,
14064,j02742,JR 02742,skvr_6230,Repola,1872,"Otti laijan, otti toizen,",toizen,toizen,toinen,toinen,toinen,another,,
14065,j02742,JR 02742,skvr_6230,Repola,1872,Vikeldi kogo venehen.,vikeldi,vikeldi,vikeldäy,vikeltää,vikeltää,"to spin, to betray",,
14066,j02742,JR 02742,skvr_6230,Repola,1872,Vikeldi kogo venehen.,kogo,kogo,kogo,koko,koko,whole,,
14067,j02742,JR 02742,skvr_6230,Repola,1872,Vikeldi kogo venehen.,venehen,venehen,veno / vene,vene,vene,boat,,
14068,j02742,JR 02742,skvr_6230,Repola,1872,"Suomen suuri Ruottišalaińe,",suomen,Suomen,Suomi,Suomen,Suomen,Finland,,
14069,j02742,JR 02742,skvr_6230,Repola,1872,"Suomen suuri Ruottišalaińe,",suuri,suuri,suuri,suuri,suuri,big,,
14070,j02742,JR 02742,skvr_6230,Repola,1872,"Suomen suuri Ruottišalaińe,",ruottisalaine,ruottišalaine,ruottišalaine,ruotsalainen,ruotsalainen,Finn,,Swedish = Finn in Karelian
14071,j02742,JR 02742,skvr_6230,Repola,1872,Vägi vanha Väinämöińe,vägi,vägi,vägi,väki,väki,powerful,,
14072,j02742,JR 02742,skvr_6230,Repola,1872,Vägi vanha Väinämöińe,vanha,vanha,vanha,vanha,vanha,old,,
14073,j02742,JR 02742,skvr_6230,Repola,1872,Vägi vanha Väinämöińe,väinämöine,Väinämöine,Väinämöine,Väinämöinen,Väinämöinen,Väinämöinen,,
14074,j02742,JR 02742,skvr_6230,Repola,1872,"Keändih kämmenin merehe,",keändih,keändih,keändyö,kääntyä,kääntyä,to turn,,
14075,j02742,JR 02742,skvr_6230,Repola,1872,"Keändih kämmenin merehe,",kämmenin,kämmenin,kämmen,kämmenin,kämmenin,palm,,
14076,j02742,JR 02742,skvr_6230,Repola,1872,"Keändih kämmenin merehe,",merehe,merehe,meri,merehe,merehe,sea,,
14077,j02742,JR 02742,skvr_6230,Repola,1872,"Läksi sormin soudamaha,",läksi,läksi,lähtie,lähteä,lähteä,to go,,
14078,j02742,JR 02742,skvr_6230,Repola,1872,"Läksi sormin soudamaha,",sormin,sormin,sormi,sormi,sormi,finger,,
14079,j02742,JR 02742,skvr_6230,Repola,1872,"Läksi sormin soudamaha,",soudamaha,soudamaha,soudoa,soutaa,soutaa,to row,,
14080,j02742,JR 02742,skvr_6230,Repola,1872,"Jaloilla melastamaha,",jaloilla,jaloilla,jalka,jalka,jalka,foot,,
14081,j02742,JR 02742,skvr_6230,Repola,1872,"Jaloilla melastamaha,",melastamaha,melastamaha,melastoa,melastaa,mela,to paddle,,
14082,j02742,JR 02742,skvr_6230,Repola,1872,Jo heän kulgou kuuzi vuotta,jo,jo,jo,jo,jo,already,,
14083,j02742,JR 02742,skvr_6230,Repola,1872,Jo heän kulgou kuuzi vuotta,heän,heän,heän,hän,hän,he,,
14084,j02742,JR 02742,skvr_6230,Repola,1872,Jo heän kulgou kuuzi vuotta,kulgou,kulgou,kulgie,kulkea,kulkea,"to travel, to go",,
14085,j02742,JR 02742,skvr_6230,Repola,1872,Jo heän kulgou kuuzi vuotta,kuuzi,kuuzi,kuuzi,kuusi,kuusi,six,,
14086,j02742,JR 02742,skvr_6230,Repola,1872,Jo heän kulgou kuuzi vuotta,vuotta,vuotta,vuosi,vuosi,vuosi,year,,
14087,j02742,JR 02742,skvr_6230,Repola,1872,"Kulgou kuusissa hagona,",kulgou,kulgou,kulgie,kulkea,kulkea,"to travel, to go",,
14088,j02742,JR 02742,skvr_6230,Repola,1872,"Kulgou kuusissa hagona,",kuusissa,kuusissa,kuusi,kuusi,kuusi,spruce,,
14089,j02742,JR 02742,skvr_6230,Repola,1872,"Kulgou kuusissa hagona,",hagona,hagona,hago,hako,hako,sunken log,,
14090,j02742,JR 02742,skvr_6230,Repola,1872,Pedäjäissä pehko-puuna.,pedäjäissä,pedäjäissä,pedäjä,petäjä,petäjä,pine,,
14091,j02742,JR 02742,skvr_6230,Repola,1872,Pedäjäissä pehko-puuna.,pehkopuuna,pehkopuuna,pehkopuu,pehkopuu,pehko & puu,decayed tree,,
14092,j02742,JR 02742,skvr_6230,Repola,1872,Nouzouppi taloho meällä:,nouzouppi,nouzouppi,noussa,nousta,nousta,to rise,,
14093,j02742,JR 02742,skvr_6230,Repola,1872,Nouzouppi taloho meällä:,taloho,taloho,talo,talo,talo,house,,
14094,j02742,JR 02742,skvr_6230,Repola,1872,Nouzouppi taloho meällä:,meällä,meällä,mäki,mäki,mäki,hill,,
14095,j02742,JR 02742,skvr_6230,Repola,1872,Oi od endińe emändä,oi,oi,oi,oi,oi,oi [interjection],,
14096,j02742,JR 02742,skvr_6230,Repola,1872,Oi od endińe emändä,od,od,olla?,olla?,olla?,to be?,,
14097,j02742,JR 02742,skvr_6230,Repola,1872,Oi od endińe emändä,endine,endine,endine,endine,endine,old,,
14098,j02742,JR 02742,skvr_6230,Repola,1872,Oi od endińe emändä,emändä,emändä,emändä,emäntä,emä,mistress,,
14099,j02742,JR 02742,skvr_6230,Repola,1872,Muorizeńi mustakulma!,muorizeni,muorizeni,muori,muori,muori,old woman,,
14100,j02742,JR 02742,skvr_6230,Repola,1872,Muorizeńi mustakulma!,mustakulma,mustakulma,mustakulma,mustakulma,musta & kulma,black-brow,,
14101,j02742,JR 02742,skvr_6230,Repola,1872,"Kuim miun nälgäni nägizit,",kuim,kuim,kuin,kuin,kuin,if,,
14102,j02742,JR 02742,skvr_6230,Repola,1872,"Kuim miun nälgäni nägizit,",miun,miun,mie,minä,miun,my,,
14103,j02742,JR 02742,skvr_6230,Repola,1872,"Kuim miun nälgäni nägizit,",nälgäni,nälgäni,nälgä,nälkä,nälkä,hunger,,
14104,j02742,JR 02742,skvr_6230,Repola,1872,"Kuim miun nälgäni nägizit,",nägizit,nägizit,nägiä,nähdä,nähdä,to see,,
14105,j02742,JR 02742,skvr_6230,Repola,1872,"Aziańi arvoaizit,",aziani,aziani,azia,asia,asia,my issue,,
14106,j02742,JR 02742,skvr_6230,Repola,1872,"Aziańi arvoaizit,",arvoaizit,arvoaizit,arvoalla,arvata,arvata,to guess,,
14107,j02742,JR 02742,skvr_6230,Repola,1872,"Juossen aittaha mänizit,",juossen,juossen,juossa,juosta,juosta,to run,,
14108,j02742,JR 02742,skvr_6230,Repola,1872,"Juossen aittaha mänizit,",aittaha,aittaha,aitta,aitta,aitta,granary,,
14109,j02742,JR 02742,skvr_6230,Repola,1872,"Juossen aittaha mänizit,",mänizit,mänizit,männä,mennä,mennä,to go,,
14110,j02742,JR 02742,skvr_6230,Repola,1872,"Toizid voida laudazella,",toizid,toizid,tuuva,tuoda,tuoda,to bring,,
14111,j02742,JR 02742,skvr_6230,Repola,1872,"Toizid voida laudazella,",voida,voida,voi,voi,voi,butter,,
14112,j02742,JR 02742,skvr_6230,Repola,1872,"Toizid voida laudazella,",laudazella,laudazella,laudanen,lautanen,lauta,plate,,
14113,j02742,JR 02742,skvr_6230,Repola,1872,"Olutta pigarizella,",olutta,olutta,olut,olut,olut,beer,,
14114,j02742,JR 02742,skvr_6230,Repola,1872,"Olutta pigarizella,",pigarizella,pigarizella,pigari,pikari,pikari,goblet,,
14115,j02742,JR 02742,skvr_6230,Repola,1872,"Syyvä miehen nälgähizen,",syyvä,syyvä,syyvä,syödä,syödä,to eat,,
14116,j02742,JR 02742,skvr_6230,Repola,1872,"Syyvä miehen nälgähizen,",miehen,miehen,mies,mies,mies,man,,
14117,j02742,JR 02742,skvr_6230,Repola,1872,"Syyvä miehen nälgähizen,",nälgähizen,nälgähizen,nälgähine,nälkäinen,nälkäinen,hungry,,
14118,j02742,JR 02742,skvr_6230,Repola,1872,"Haukata halun-alazen,",haukata,haukata,haukata,haukata,haukata,to bite,,
14119,j02742,JR 02742,skvr_6230,Repola,1872,"Haukata halun-alazen,",halunalazen,halunalazen,halunalane,halunalainen,halu & ala,one who wants,,
14120,j02742,JR 02742,skvr_6230,Repola,1872,Kuim mie kul'l'in kuuzi vuotta,kuim,kuim,kuin,kuin,kuin,as,,
14121,j02742,JR 02742,skvr_6230,Repola,1872,Kuim mie kul'l'in kuuzi vuotta,mie,mie,mie,minä,minä,I,,
14122,j02742,JR 02742,skvr_6230,Repola,1872,Kuim mie kul'l'in kuuzi vuotta,kullin,kullin,kulkie,kulkea,kulkea,to go,,
14123,j02742,JR 02742,skvr_6230,Repola,1872,Kuim mie kul'l'in kuuzi vuotta,kuuzi,kuuzi,kuuzi,kuusi,kuusi,six,,
14124,j02742,JR 02742,skvr_6230,Repola,1872,Kuim mie kul'l'in kuuzi vuotta,vuotta,vuotta,vuosi,vuosi,vuosi,year,,
14125,j02742,JR 02742,skvr_6230,Repola,1872,Kul'l'in,kullin,kullin,kulkie,kulkea,kulkea,to go,,
14126,j02742,JR 02742,skvr_6230,Repola,1872,Pedäjäiśśä pehko-puuna.,pedäjäissä,pedäjäissä,pedäjä,petäjä,petäjä,pine,,
14127,j02742,JR 02742,skvr_6230,Repola,1872,Pedäjäiśśä pehko-puuna.,pehkopuuna,pehkopuuna,pehkopuu,pehkopuu,pehko & puu,decayed tree,,
14128,j02742,JR 02742,skvr_6230,Repola,1872,Jo om meri luuzi liettšot;,jo,jo,jo,jo,jo,already,,
14129,j02742,JR 02742,skvr_6230,Repola,1872,Jo om meri luuzi liettšot;,om,om,olla,olla,olla,to be,,
14130,j02742,JR 02742,skvr_6230,Repola,1872,Jo om meri luuzi liettšot;,meri,meri,meri,meri,meri,sea,,
14131,j02742,JR 02742,skvr_6230,Repola,1872,Jo om meri luuzi liettšot;,luuzi,luuzi,luu,luu,luu,bone,,
14132,j02742,JR 02742,skvr_6230,Repola,1872,Jo om meri luuzi liettšot;,liettsot,liettšot,liettšou,lietsoa,lietsoa,"to rock, to sway",,
14133,j02742,JR 02742,skvr_6230,Repola,1872,Jo on henges helvetissä.,jo,jo,jo,jo,jo,already,,
14134,j02742,JR 02742,skvr_6230,Repola,1872,Jo on henges helvetissä.,on,on,olla,olla,olla,to be,,
14135,j02742,JR 02742,skvr_6230,Repola,1872,Jo on henges helvetissä.,henges,henges,henki,henki,henki,"spirit, life, breath",,
14136,j02742,JR 02742,skvr_6230,Repola,1872,Jo on henges helvetissä.,helvetissä,helvetissä,helvetti,helvetti,helvetti,Hell,,
14137,j02742,JR 02742,skvr_6230,Repola,1872,"Juossen aittaha mänöyppi,",juossen,juossen,juossa,juosta,juosta,running,,
14138,j02742,JR 02742,skvr_6230,Repola,1872,"Juossen aittaha mänöyppi,",aittaha,aittaha,aitta,aitta,aitta,granary,,
14139,j02742,JR 02742,skvr_6230,Repola,1872,"Juossen aittaha mänöyppi,",mänöyppi,mänöyppi,mänöy,mennä,mennä,to go,,
14140,j02742,JR 02742,skvr_6230,Repola,1872,Keikatellen kellarihi.,keikatellen,keikatellen,keikattoa,keikatella,keikatella,to swing,,
14141,j02742,JR 02742,skvr_6230,Repola,1872,Keikatellen kellarihi.,kellarihi,kellarihi,kellari,kellari,kellari,cellar,,
14142,j02742,JR 02742,skvr_6230,Repola,1872,"Toi se voida laudazella,",toi,toi,tuoda,tuoda,tuoda,to bring,,
14143,j02742,JR 02742,skvr_6230,Repola,1872,"Toi se voida laudazella,",se,se,se,se,se,"it, she, him",,
14144,j02742,JR 02742,skvr_6230,Repola,1872,"Toi se voida laudazella,",voida,voida,voi,voi,voi,butter,,
14145,j02742,JR 02742,skvr_6230,Repola,1872,"Toi se voida laudazella,",laudazella,laudazella,laudane,lautanen,lauta,plate,,
14146,j02742,JR 02742,skvr_6230,Repola,1872,"Olutta pigarizella,",olutta,olutta,olut,olut,olut,beer,,
14147,j02742,JR 02742,skvr_6230,Repola,1872,"Olutta pigarizella,",pigarizella,pigarizella,pigari,pikari,pikari,goblet,,
14148,j02742,JR 02742,skvr_6230,Repola,1872,"Syyvä miehen nälgähizen,",syyvä,syyvä,syyvä,syödä,syödä,to eat,,
14149,j02742,JR 02742,skvr_6230,Repola,1872,"Syyvä miehen nälgähizen,",miehen,miehen,mies,mies,mies,man,,
14150,j02742,JR 02742,skvr_6230,Repola,1872,"Syyvä miehen nälgähizen,",nälgähizen,nälgähizen,nälgähine,nälkäinen,nälkäinen,hungry,,
14151,j02742,JR 02742,skvr_6230,Repola,1872,Haukata halun-alazen.,haukata,haukata,haukata,haukata,haukata,to bite,,
14152,j02742,JR 02742,skvr_6230,Repola,1872,Haukata halun-alazen.,halunalazen,halunalazen,halunalane,halunalainen,halu & ala,one who wants,,
14153,j02742,JR 02742,skvr_6230,Repola,1872,"Otti kerran, otti toizen,",otti,otti,ottoa,ottaa,ottaa,to take,,
14154,j02742,JR 02742,skvr_6230,Repola,1872,"Otti kerran, otti toizen,",kerran,kerran,kerta,kerran,kerran,once,,
14155,j02742,JR 02742,skvr_6230,Repola,1872,"Otti kerran, otti toizen,",otti,otti,ottoa,ottaa,ottaa,to take,,
14156,j02742,JR 02742,skvr_6230,Repola,1872,"Otti kerran, otti toizen,",toizen,toizen,toini,toinen,toinen,twice,,
14157,j02742,JR 02742,skvr_6230,Repola,1872,"Sihi vieri, sihi riudu.",sihi,sihi,siinä,siinä,siinä,there,,
14158,j02742,JR 02742,skvr_6230,Repola,1872,"Sihi vieri, sihi riudu.",vieri,vieri,vierrä,vieriä,vieriä,to roll,,
14159,j02742,JR 02742,skvr_6230,Repola,1872,"Sihi vieri, sihi riudu.",sihi,sihi,ottoa,ottaa,ottaa,there,,
14160,j02742,JR 02742,skvr_6230,Repola,1872,"Sihi vieri, sihi riudu.",riudu,riudu,riutuo,riutua,riutua,to fall asleep,,
14187,j04827,JR 04827,skvr_6285,Tulemajärvi,1934,"Kuz päi kellozet kuuluu,",kuz,kuz,kuz,kussa,ku-,what,,
14188,j04827,JR 04827,skvr_6285,Tulemajärvi,1934,"Kuz päi kellozet kuuluu,",päi,päi,päi,päin,pää,direction,,
14189,j04827,JR 04827,skvr_6285,Tulemajärvi,1934,"Kuz päi kellozet kuuluu,",kellozet,kellozet,kellone,kellonen,kello,bell,,
14190,j04827,JR 04827,skvr_6285,Tulemajärvi,1934,"Kuz päi kellozet kuuluu,",kuuluu,kuuluu,kuuluo,kuulua,kuulua,to be heard,,
14191,j04827,JR 04827,skvr_6285,Tulemajärvi,1934,sielt päi sulhazet tuloo.,sielt,sielt,sielt,sieltä,se,that,,
14192,j04827,JR 04827,skvr_6285,Tulemajärvi,1934,sielt päi sulhazet tuloo.,päi,päi,päi,päin,pää,direction,,
14193,j04827,JR 04827,skvr_6285,Tulemajärvi,1934,sielt päi sulhazet tuloo.,sulhazet,sulhazet,sulhane,sulhanen,sulhanen,groom,,
14194,j04827,JR 04827,skvr_6285,Tulemajärvi,1934,sielt päi sulhazet tuloo.,tuloo,tuloo,tulla,tulla,tulla,to come,,
14195,j05114,JR 05114,skvr_4140,Suistamo,1935,En tiiä emäntän mieltä,en,en,ei,ei,ei,not,,
14196,j05114,JR 05114,skvr_4140,Suistamo,1935,En tiiä emäntän mieltä,tiiä,tiiä,tieteä,tietää,tietää,to know,,
14197,j05114,JR 05114,skvr_4140,Suistamo,1935,En tiiä emäntän mieltä,emäntän,emäntän,emäntä,emäntä,emä,mistress,,
14198,j05114,JR 05114,skvr_4140,Suistamo,1935,En tiiä emäntän mieltä,mieltä,mieltä,mieli,mieli,mieli,mind,,
14199,j05114,JR 05114,skvr_4140,Suistamo,1935,Talon tyttären taboja,talon,talon,talo,talo,talo,house,,
14200,j05114,JR 05114,skvr_4140,Suistamo,1935,Talon tyttären taboja,tyttären,tyttären,tytär,tytär,tytär,daughter,,
14201,j05114,JR 05114,skvr_4140,Suistamo,1935,Talon tyttären taboja,taboja,taboja,taba,tapa,taboja,"way, manner",,
