poem_id,word,manual_lemma,predicted_lemma,method,exact_match,is_dialectal,is_identity_fallback,verse,place_name,year
skvr08110080,ruotzin,Ruotsi,ruotsi,v16_lexicon_tier1,YES,NO,NO,Ruotzin kuuluiſa Kuningas,Turku,1700
skvr08110080,kuuluiſa,kuuluisa,kuulla,fuzzy_lexicon_morphological,NO,NO,NO,Ruotzin kuuluiſa Kuningas,Turku,1700
skvr08110080,kuningas,kuningas,kuningas,omorfi_contextual,YES,NO,NO,Ruotzin kuuluiſa Kuningas,Turku,1700
skvr08110080,iſäns,isä,isä,fuzzy_lexicon_morphological,YES,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,maan,maa,maa,v16_lexicon_tier1,YES,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,iſo,iso,iso,fuzzy_lexicon_morphological,YES,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,iſändä,isäntä,isäntä,fuzzy_lexicon_morphological,YES,NO,NO,Iſäns maan iſo Iſändä,Turku,1700
skvr08110080,sai,saada,saada,v16_lexicon_tier1,YES,NO,NO,Sai tietä pahan ſanoman;,Turku,1700
skvr08110080,tietä,tietää,tie,v16_lexicon_tier1,NO,NO,NO,Sai tietä pahan ſanoman;,Turku,1700
skvr08110080,pahan,paha,paha,v16_lexicon_tier1,YES,NO,NO,Sai tietä pahan ſanoman;,Turku,1700
skvr08110080,ſanoman,sanoma,anoa,voikko_omorfi,NO,NO,NO,Sai tietä pahan ſanoman;,Turku,1700
skvr08110080,purren,pursi,pursi,omorfi_contextual,YES,NO,NO,"Purren puomihin pyſätti,",Turku,1700
skvr08110080,puomihin,puomi,puomi,omorfi_contextual,YES,NO,NO,"Purren puomihin pyſätti,",Turku,1700
skvr08110080,pyſätti,pysäyttää,pistää,fuzzy_lexicon_morphological,NO,NO,NO,"Purren puomihin pyſätti,",Turku,1700
skvr08110080,löyli,löyliä,löyly,voikko_omorfi,NO,NO,NO,10 Löyli tuulda tuutteſeſtans,Turku,1700
skvr08110080,tuulda,tuuli,tuuli,voikko_omorfi,YES,NO,NO,10 Löyli tuulda tuutteſeſtans,Turku,1700
skvr08110080,tuutteſeſtans,tuutti,tutti,fuzzy_lexicon_morphological,NO,NO,NO,10 Löyli tuulda tuutteſeſtans,Turku,1700
skvr08110080,takelita,takeli,tae,voikko_omorfi,NO,NO,NO,Takelita taŋkuſtanſa:,Turku,1700
skvr08110080,taŋkuſtanſa,tasku,takana,fuzzy_lexicon_aggressive,NO,NO,NO,Takelita taŋkuſtanſa:,Turku,1700
skvr08110080,neuvoi,neuvoa,neuvoa,omorfi_contextual,YES,NO,NO,"Neuvoi ſitten huovianſa,",Turku,1700
skvr08110080,ſitten,sitten,sitten,fuzzy_lexicon_morphological,YES,NO,NO,"Neuvoi ſitten huovianſa,",Turku,1700
skvr08110080,huovianſa,huovi,huuvis,fuzzy_lexicon_morphological,NO,NO,NO,"Neuvoi ſitten huovianſa,",Turku,1700
skvr08110080,puhui,puhua,puhua,v16_lexicon_tier1,YES,NO,NO,Puhui ſota palveljoillens:,Turku,1700
skvr08110080,ſota,sota,ota,voikko_omorfi,NO,NO,NO,Puhui ſota palveljoillens:,Turku,1700
skvr08110080,palveljoillens,palvelija,polvi,fuzzy_lexicon_aggressive,NO,NO,NO,Puhui ſota palveljoillens:,Turku,1700
skvr08110080,kulkekamme,kulkea,kulkea,voikko_omorfi,YES,NO,NO,"Kulkekamme Kupitzalle,",Turku,1700
skvr08110080,kupitzalle,Kupittaa,kupittaa,fuzzy_lexicon_morphological,YES,NO,NO,"Kulkekamme Kupitzalle,",Turku,1700
skvr08110080,käykämme,käydä,käydä,voikko_omorfi,YES,NO,NO,45 Käykämme hanhen-pajuhun.,Turku,1700
skvr08110080,hanhenpajuhun,Hanhenpaju,hanhenpaju,omorfi_contextual,YES,NO,NO,45 Käykämme hanhen-pajuhun.,Turku,1700
skvr08110080,sodan,sota,sota,omorfi_contextual,YES,NO,NO,"Sodan ſiirſi ſivullenſa,",Turku,1700
skvr08110080,ſiirſi,siirtää,siirtää,fuzzy_lexicon_morphological,YES,NO,NO,"Sodan ſiirſi ſivullenſa,",Turku,1700
skvr08110080,ſivullenſa,sivu,sivu,fuzzy_lexicon_morphological,YES,NO,NO,"Sodan ſiirſi ſivullenſa,",Turku,1700
skvr08110080,toiſen,toinen,toinen,fuzzy_lexicon_morphological,YES,NO,NO,"Toiſen toiſell' puolellanſa,",Turku,1700
skvr08110080,toiſell,toinen,toinen,fuzzy_lexicon_morphological,YES,NO,NO,"Toiſen toiſell' puolellanſa,",Turku,1700
skvr08110080,puolellanſa,puoli,puoli,fuzzy_lexicon_morphological,YES,NO,NO,"Toiſen toiſell' puolellanſa,",Turku,1700
skvr08110080,kolmannen,kolmas,kolmas,v16_lexicon_tier1,YES,NO,NO,Kolmannen pani etenſä.,Turku,1700
skvr08110080,pani,panna,panna,v16_lexicon_tier1,YES,NO,NO,Kolmannen pani etenſä.,Turku,1700
skvr08110080,etenſä,eteen,edessä,fuzzy_lexicon_morphological,NO,NO,NO,Kolmannen pani etenſä.,Turku,1700
skvr08110080,kumiſi,kumista,kuin sinä,fuzzy_lexicon_morphological,NO,NO,NO,"Kumiſi kuparit trombut,",Turku,1700
skvr08110080,kuparit,kupari,kupari,omorfi_contextual,YES,NO,NO,"Kumiſi kuparit trombut,",Turku,1700
skvr08110080,trombut,trumpu,trombi,voikko_omorfi,NO,NO,NO,"Kumiſi kuparit trombut,",Turku,1700
skvr08110080,pärmäiſet,pärmä,pärmä,fuzzy_lexicon_morphological,YES,NO,NO,"50 Pärmäiſet kovan päriſit,",Turku,1700
skvr08110080,kovan,kova,kova,omorfi_contextual,YES,NO,NO,"50 Pärmäiſet kovan päriſit,",Turku,1700
skvr08110080,päriſit,päristä,päristä,fuzzy_lexicon_morphological,YES,NO,NO,"50 Pärmäiſet kovan päriſit,",Turku,1700
skvr08110080,vaŋki,vaski,vaski,fuzzy_lexicon_morphological,YES,NO,NO,Vaŋki torwi vaikiaſti.,Turku,1700
skvr08110080,torwi,torvi,torvi,voikko_omorfi,YES,NO,NO,Vaŋki torwi vaikiaſti.,Turku,1700
skvr08110080,vaikiaſti,vaikea,vika,fuzzy_lexicon_morphological,NO,NO,NO,Vaŋki torwi vaikiaſti.,Turku,1700
skvr08110080,läxit,lähteä,lähteä,v17_lexicon_tier1_pos_x,YES,NO,NO,Läxit pysſyt pyhkämähän,Turku,1700
skvr08110080,pysſyt,pyssy,pysyä,voikko_omorfi,NO,NO,NO,Läxit pysſyt pyhkämähän,Turku,1700
skvr08110080,pyhkämähän,pyyhkiä,pää,fuzzy_lexicon_morphological,NO,NO,NO,Läxit pysſyt pyhkämähän,Turku,1700
skvr08110080,jalka,jalka,jalka,omorfi_contextual,YES,NO,NO,Jalka joutzet jahkamahan.,Turku,1700
skvr08110080,joutzet,jousi,jotta,fuzzy_lexicon_morphological,NO,NO,NO,Jalka joutzet jahkamahan.,Turku,1700
skvr08110080,jahkamahan,jahkata,jakaa,voikko_omorfi,NO,NO,NO,Jalka joutzet jahkamahan.,Turku,1700
skvr08110080,ammui,ampua,ammua,omorfi_contextual,NO,NO,NO,Ammui linnan lipin lapin,Turku,1700
skvr08110080,linnan,linna,linna,v16_lexicon_tier1,YES,NO,NO,Ammui linnan lipin lapin,Turku,1700
skvr08110080,lipin,lipin,lippi,omorfi_contextual,NO,NO,NO,Ammui linnan lipin lapin,Turku,1700
skvr08110080,lapin,lapin,lappi,v16_lexicon_tier1,NO,NO,NO,Ammui linnan lipin lapin,Turku,1700
skvr08110080,kaſtarit,kastari,kastaa,fuzzy_lexicon_morphological,NO,NO,NO,"55 Kaſtarit ylösalaiſin,",Turku,1700
skvr08110080,ylösalaiſin,ylösalaisin,saada,fuzzy_lexicon_aggressive,NO,NO,NO,"55 Kaſtarit ylösalaiſin,",Turku,1700
skvr08110080,mieſtä,mies,mies,v16_lexicon_tier1,YES,NO,NO,"Mieſtä reitehen oſaiſi,",Turku,1700
skvr08110080,reitehen,reisi,reisi,omorfi_contextual,YES,NO,NO,"Mieſtä reitehen oſaiſi,",Turku,1700
skvr08110080,oſaiſi,osata,saada,fuzzy_lexicon_morphological,NO,NO,NO,"Mieſtä reitehen oſaiſi,",Turku,1700
skvr08110080,löi,lyödä,lyödä,omorfi_contextual,YES,NO,NO,Löi hepo lautaiſehen.,Turku,1700
skvr08110080,hepo,hepo,hepo,omorfi_contextual,YES,NO,NO,Löi hepo lautaiſehen.,Turku,1700
skvr08110080,lautaiſehen,lautanen,lautamies,fuzzy_lexicon_morphological,NO,NO,NO,Löi hepo lautaiſehen.,Turku,1700
skvr08110080,pääſit,päästä,päästää,fuzzy_lexicon_morphological,NO,NO,NO,"Pääſit ſuohon ſuuret Herrat,",Turku,1700
skvr08110080,ſuohon,suo,suo,fuzzy_lexicon_morphological,YES,NO,NO,"Pääſit ſuohon ſuuret Herrat,",Turku,1700
skvr08110080,ſuuret,suuri,suuri,fuzzy_lexicon_morphological,YES,NO,NO,"Pääſit ſuohon ſuuret Herrat,",Turku,1700
skvr08110080,herrat,herra,herra,omorfi_contextual,YES,NO,NO,"Pääſit ſuohon ſuuret Herrat,",Turku,1700
skvr08110080,alhoon,alho,alho,omorfi_contextual,YES,NO,NO,Alhoon iſot Iſännät.,Turku,1700
skvr08110080,iſot,iso,iso,fuzzy_lexicon_morphological,YES,NO,NO,Alhoon iſot Iſännät.,Turku,1700
skvr08110080,iſännät,isäntä,isäntä,fuzzy_lexicon_morphological,YES,NO,NO,Alhoon iſot Iſännät.,Turku,1700
skvr08110080,pääſi,päästä,päästää,fuzzy_lexicon_morphological,NO,NO,NO,60 Pääſi Kurcki kuuſiltohon,Turku,1700
skvr08110080,kurcki,Kurki,kurkkia,voikko_omorfi,NO,NO,NO,60 Pääſi Kurcki kuuſiltohon,Turku,1700
skvr08110080,kuuſiltohon,"Kuusisto, kuusisto?",kuusi,fuzzy_lexicon_aggressive,NO,NO,NO,60 Pääſi Kurcki kuuſiltohon,Turku,1700
skvr08110080,arvei,Arvid,arvella,voikko_omorfi,NO,NO,NO,Arvei alhohon pakeni;,Turku,1700
skvr08110080,alhohon,alhohon,alho,omorfi_contextual,NO,NO,NO,Arvei alhohon pakeni;,Turku,1700
skvr08110080,pakeni,pakeni,paeta,omorfi_contextual,NO,NO,NO,Arvei alhohon pakeni;,Turku,1700
skvr08110080,harteviki,Hartvig,harteva,voikko_omorfi,NO,NO,NO,"Harteviki haaviſtohon,",Turku,1700
skvr08110080,haaviſtohon,"haavisto, Haavisto?",alainen,fuzzy_lexicon_aggressive,NO,NO,NO,"Harteviki haaviſtohon,",Turku,1700
skvr08110080,anti,Antti,anti,omorfi_contextual,NO,NO,NO,"Anti pitkä poicki tiehen,",Turku,1700
skvr08110080,pitkä,pitkä,pitkä,omorfi_contextual,YES,NO,NO,"Anti pitkä poicki tiehen,",Turku,1700
skvr08110080,poicki,poikki,poikki,v17_lexicon_tier1_pos_x,YES,NO,NO,"Anti pitkä poicki tiehen,",Turku,1700
skvr08110080,tiehen,tie,tie,omorfi_contextual,YES,NO,NO,"Anti pitkä poicki tiehen,",Turku,1700
skvr08110080,steni,Sten,susi,voikko_omorfi,NO,NO,NO,Steni ſincki[!] tien oheen.,Turku,1700
skvr08110080,ſincki,singahtaa,sinne,fuzzy_lexicon_morphological,NO,NO,NO,Steni ſincki[!] tien oheen.,Turku,1700
skvr08110080,tien,tie,tie,v16_lexicon_tier1,YES,NO,NO,Steni ſincki[!] tien oheen.,Turku,1700
skvr08110080,oheen,oheen,oheen,omorfi_contextual,YES,NO,NO,Steni ſincki[!] tien oheen.,Turku,1700
skvr08110080,kovan,kova,kova,omorfi_contextual,YES,NO,NO,65 Kovan hyppäis koucku huovi,Turku,1700
skvr08110080,hyppäis,hypätä,hypätä,omorfi_contextual,YES,NO,NO,65 Kovan hyppäis koucku huovi,Turku,1700
skvr08110080,koucku,koukku,koukku,voikko_omorfi,YES,NO,NO,65 Kovan hyppäis koucku huovi,Turku,1700
skvr08110080,huovi,huovi,huovi,omorfi_contextual,YES,NO,NO,65 Kovan hyppäis koucku huovi,Turku,1700
skvr08110080,tomu,tomu,tomu,omorfi_contextual,YES,NO,NO,"Tomu ſuitzi, tuhka tuoxui.",Turku,1700
skvr08110080,ſuitzi,suitsi,suiti,fuzzy_lexicon_morphological,NO,NO,NO,"Tomu ſuitzi, tuhka tuoxui.",Turku,1700
skvr08110080,tuhka,tuhka,tuhka,omorfi_contextual,YES,NO,NO,"Tomu ſuitzi, tuhka tuoxui.",Turku,1700
skvr08110080,tuoxui,tuoksua,tuo,fuzzy_lexicon_morphological,NO,NO,NO,"Tomu ſuitzi, tuhka tuoxui.",Turku,1700
skvr08110080,huovi,huovi,huovi,omorfi_contextual,YES,NO,NO,Huovi häjjy Hämeſehen,Turku,1700
skvr08110080,häjjy,häijy,häjy,voikko_omorfi,NO,NO,NO,Huovi häjjy Hämeſehen,Turku,1700
skvr08110080,hämeſehen,Häme,mesi,fuzzy_lexicon_morphological,NO,NO,NO,Huovi häjjy Hämeſehen,Turku,1700
skvr08110080,koŋken,koski,koski,fuzzy_lexicon_morphological,YES,NO,NO,Koŋken kova vahaiſeen,Turku,1700
skvr08110080,kova,kova,kova,v16_lexicon_tier1,YES,NO,NO,Koŋken kova vahaiſeen,Turku,1700
skvr08110080,vahaiſeen,vahainen,maahinen,fuzzy_lexicon_morphological,NO,NO,NO,Koŋken kova vahaiſeen,Turku,1700
skvr08110080,häijjin,häijy,hiisi,fuzzy_lexicon_morphological,NO,NO,NO,Häijjin juoniſen jokehen.,Turku,1700
skvr08110080,juoniſen,juoni,juonia,voikko_omorfi,NO,NO,NO,Häijjin juoniſen jokehen.,Turku,1700
skvr08110080,jokehen,joki,joki,omorfi_contextual,YES,NO,NO,Häijjin juoniſen jokehen.,Turku,1700
skvr08110080,siitä,se,se,omorfi_contextual,YES,NO,NO,70 Siitä hauvit hauckelit,Turku,1700
skvr08110080,hauvit,hauki,hupi,voikko_omorfi,NO,NO,NO,70 Siitä hauvit hauckelit,Turku,1700
skvr08110080,hauckelit,haukata,hauki,fuzzy_lexicon_morphological,NO,NO,NO,70 Siitä hauvit hauckelit,Turku,1700
skvr08110080,ahvenat,ahven,ahven,voikko_omorfi,YES,NO,NO,Ahvenat otit oſanſa.,Turku,1700
skvr08110080,otit,ottaa,ottaa,omorfi_contextual,YES,NO,NO,Ahvenat otit oſanſa.,Turku,1700
skvr08110080,oſanſa,osa,sana,fuzzy_lexicon_morphological,NO,NO,NO,Ahvenat otit oſanſa.,Turku,1700
skvr08110080,siin,se,sii,omorfi_contextual,NO,NO,NO,Siin' oli harma hangittuna,Turku,1700
skvr08110080,oli,olla,olla,omorfi_contextual,YES,NO,NO,Siin' oli harma hangittuna,Turku,1700
skvr08110080,harma,Harma,hara,voikko_omorfi,NO,NO,NO,Siin' oli harma hangittuna,Turku,1700
skvr08110080,hangittuna,hangittuna,hankkia,voikko_omorfi,NO,NO,NO,Siin' oli harma hangittuna,Turku,1700
skvr08110080,satuloittuna,satuloittuna,satuloida,voikko_omorfi,NO,NO,NO,Satuloittuna Savicko.,Turku,1700
skvr08110080,savicko,Savikko,savikko,voikko_omorfi,YES,NO,NO,Satuloittuna Savicko.,Turku,1700
skvr08110080,hyvä,hyvä,hyvä,omorfi_contextual,YES,NO,NO,- Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,herra,herra,herra,v16_lexicon_tier1,YES,NO,NO,- Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,hertu,herttua,herttua,v16_lexicon_tier1,YES,NO,NO,- Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,karle,Kaarle,kare,voikko_omorfi,NO,NO,NO,- Hyvä Herra Hertu Karle,Turku,1700
skvr08110080,hyppäis,hypätä,hypätä,omorfi_contextual,YES,NO,NO,75 Hyppäis hyvän ſäelle (ſälelle?),Turku,1700
skvr08110080,hyvän,hyvä,hyvä,v16_lexicon_tier1,YES,NO,NO,75 Hyppäis hyvän ſäelle (ſälelle?),Turku,1700
skvr08110080,ſäelle,säkä,mäki,fuzzy_lexicon_morphological,NO,NO,NO,75 Hyppäis hyvän ſäelle (ſälelle?),Turku,1700
skvr08110080,ſälelle,säkä,selvä,fuzzy_lexicon_morphological,NO,NO,NO,75 Hyppäis hyvän ſäelle (ſälelle?),Turku,1700
skvr08110080,annoi,antaa,antaa,voikko_omorfi,YES,NO,NO,"Annoi juoſta jouhi hännän,",Turku,1700
skvr08110080,juoſta,juosta,juottaa,voikko_omorfi,NO,NO,NO,"Annoi juoſta jouhi hännän,",Turku,1700
skvr08110080,jouhi,jouhi,jouhi,omorfi_contextual,YES,NO,NO,"Annoi juoſta jouhi hännän,",Turku,1700
skvr08110080,hännän,häntä,häntä,omorfi_contextual,YES,NO,NO,"Annoi juoſta jouhi hännän,",Turku,1700
skvr08110080,samata,samota,sama,voikko_omorfi,NO,NO,NO,"Samata ſatula ſeljän,",Turku,1700
skvr08110080,ſatula,satula,sata,fuzzy_lexicon_morphological,NO,NO,NO,"Samata ſatula ſeljän,",Turku,1700
skvr08110080,ſeljän,selkä,se,fuzzy_lexicon_morphological,NO,NO,NO,"Samata ſatula ſeljän,",Turku,1700
skvr08110080,ala,alle,ala,omorfi_contextual,NO,NO,NO,Ala Wiburin vihaiſen.,Turku,1700
skvr08110080,wiburin,Viipuri,web,voikko_omorfi,NO,NO,NO,Ala Wiburin vihaiſen.,Turku,1700
skvr08110080,vihaiſen,vihainen,vihanen,fuzzy_lexicon_morphological,NO,NO,NO,Ala Wiburin vihaiſen.,Turku,1700
skvr08110080,piikat,piika,piika,voikko_omorfi,YES,NO,NO,Piikat itkit Joanaſa,Turku,1700
skvr08110080,itkit,itkeä,itkeä,omorfi_contextual,YES,NO,NO,Piikat itkit Joanaſa,Turku,1700
skvr08110080,joanaſa,Jaama?,joka,fuzzy_lexicon_morphological,NO,NO,NO,Piikat itkit Joanaſa,Turku,1700
skvr08110080,waimot,vaimo,vaimo,voikko_omorfi,YES,NO,NO,"80 Waimot Narvaſa valitit,",Turku,1700
skvr08110080,narvaſa,Narva,arvella,fuzzy_lexicon_morphological,NO,NO,NO,"80 Waimot Narvaſa valitit,",Turku,1700
skvr08110080,valitit,valittaa,valittaa,omorfi_contextual,YES,NO,NO,"80 Waimot Narvaſa valitit,",Turku,1700
skvr08110080,että,että,että,omorfi_contextual,YES,NO,NO,Että,Turku,1700
skvr08110080,miehet,mies,mies,v16_lexicon_tier1,YES,NO,NO,Että,Turku,1700
skvr08110080,meſtattihin,mestata,mistata,fuzzy_lexicon_morphological,NO,NO,NO,Että,Turku,1700
skvr08110080,etc,etc,etc,omorfi_contextual,YES,NO,NO,Että,Turku,1700
skvr09101980,tule,tule,tulla,omorfi_contextual,NO,NO,NO,Tule meille Tuamas kulta,Renko,1913
skvr09101980,meille,me,me,v16_lexicon_tier1,YES,NO,NO,Tule meille Tuamas kulta,Renko,1913
skvr09101980,tuamas,Tuomas,tuomas,voikko_omorfi,YES,NO,NO,Tule meille Tuamas kulta,Renko,1913
skvr09101980,kulta,kulta,kulta,v16_lexicon_tier1,YES,NO,NO,Tule meille Tuamas kulta,Renko,1913
skvr09101980,tua,tuoda,tuta,voikko_omorfi,NO,NO,NO,Tua joulu tullessas,Renko,1913
skvr09101980,joulu,joulu,joulu,omorfi_contextual,YES,NO,NO,Tua joulu tullessas,Renko,1913
skvr09101980,tullessas,tulla,tulla,v16_lexicon_tier1,YES,NO,NO,Tua joulu tullessas,Renko,1913
skvr09101980,juustot,juusto,juusto,omorfi_contextual,YES,NO,NO,"Juustot, kakut kainalossas",Renko,1913
skvr09101980,kakut,kakku,kakku,omorfi_contextual,YES,NO,NO,"Juustot, kakut kainalossas",Renko,1913
skvr09101980,kainalossas,kainalo,kainalo,voikko_omorfi,YES,NO,NO,"Juustot, kakut kainalossas",Renko,1913
skvr09101980,olvitynnyri,olvitynnyri,olvi,omorfi_contextual,NO,NO,NO,Olvitynnyri olaallas,Renko,1913
skvr09101980,olaallas,olka,olas,voikko_omorfi,NO,NO,NO,Olvitynnyri olaallas,Renko,1913
skvr09101980,pahnakimppu,pahnakimppu,pahna,omorfi_contextual,NO,NO,NO,5 Pahnakimppu seläässäs.,Renko,1913
skvr09101980,seläässäs,selkä,ikä,fuzzy_lexicon_morphological,NO,NO,NO,5 Pahnakimppu seläässäs.,Renko,1913
skvr12103220,lähtekämmä,lähteä,lähteä,fuzzy_lexicon_morphological,YES,NO,NO,Lähtekämmä laulamahan,Pohjois-Pohjanmaa,1786
skvr12103220,laulamahan,laulaa,laulaa,omorfi_contextual,YES,NO,NO,Lähtekämmä laulamahan,Pohjois-Pohjanmaa,1786
skvr12103220,koskan,koska,kokka,voikko_omorfi,NO,NO,NO,Koskan lähden laulamahan,Pohjois-Pohjanmaa,1786
skvr12103220,lähden,lähteä,lähteä,omorfi_contextual,YES,NO,NO,Koskan lähden laulamahan,Pohjois-Pohjanmaa,1786
skvr12103220,laulamahan,laulaa,laulaa,omorfi_contextual,YES,NO,NO,Koskan lähden laulamahan,Pohjois-Pohjanmaa,1786
skvr12103220,saakamma,saada,kammo,fuzzy_lexicon_morphological,NO,NO,NO,Saakamma sanelemahan,Pohjois-Pohjanmaa,1786
skvr12103220,sanelemahan,sanella,sanella,omorfi_contextual,YES,NO,NO,Saakamma sanelemahan,Pohjois-Pohjanmaa,1786
skvr12103220,saakamme,saada,saaga,voikko_omorfi,NO,NO,NO,Saakamme sanelemaan.,Pohjois-Pohjanmaa,1786
skvr12103220,sanelemaan,sanella,sanella,omorfi_contextual,YES,NO,NO,Saakamme sanelemaan.,Pohjois-Pohjanmaa,1786
skvr12103220,puhun,puhua,puhua,v16_lexicon_tier1,YES,NO,NO,Puhun mitä sylki suuhun tuopi,Pohjois-Pohjanmaa,1786
skvr12103220,mitä,mikä,mikä,omorfi_contextual,YES,NO,NO,Puhun mitä sylki suuhun tuopi,Pohjois-Pohjanmaa,1786
skvr12103220,sylki,sylki,sylkeä,omorfi_contextual,NO,NO,NO,Puhun mitä sylki suuhun tuopi,Pohjois-Pohjanmaa,1786
skvr12103220,suuhun,suu,suu,v16_lexicon_tier1,YES,NO,NO,Puhun mitä sylki suuhun tuopi,Pohjois-Pohjanmaa,1786
skvr12103220,tuopi,tuoda,tuoda,omorfi_contextual,YES,NO,NO,Puhun mitä sylki suuhun tuopi,Pohjois-Pohjanmaa,1786
skvr12103220,vesi,vesi,vesi,v16_lexicon_tier1,YES,NO,NO,Vesi kjelelle vetäävi.,Pohjois-Pohjanmaa,1786
skvr12103220,kjelelle,kieli,kieli,voikko_omorfi,YES,NO,NO,Vesi kjelelle vetäävi.,Pohjois-Pohjanmaa,1786
skvr12103220,vetäävi,vetää,vetää,voikko_omorfi,YES,NO,NO,Vesi kjelelle vetäävi.,Pohjois-Pohjanmaa,1786
skvr12153030,neihdy,neitsyt,neitsyt,v16_lexicon_tier1,YES,NO,NO,"Neihdy Maria emoinen,",Liminka,1678
skvr12153030,maria,Maria,maria,v16_lexicon_tier1,YES,NO,NO,"Neihdy Maria emoinen,",Liminka,1678
skvr12153030,emoinen,emonen,emo,omorfi_contextual,NO,NO,NO,"Neihdy Maria emoinen,",Liminka,1678
skvr12153030,puhdas,puhdas,puhdas,v16_lexicon_tier1,YES,NO,NO,"Puhdas muori puhtukainen,",Liminka,1678
skvr12153030,muori,muori,muori,v16_lexicon_tier1,YES,NO,NO,"Puhdas muori puhtukainen,",Liminka,1678
skvr12153030,puhtukainen,puhtukainen,puhtukainen,fuzzy_lexicon_morphological,YES,NO,NO,"Puhdas muori puhtukainen,",Liminka,1678
skvr12153030,tule,tulla,tulla,omorfi_contextual,YES,NO,NO,Tule meille turvaxi,Liminka,1678
skvr12153030,meille,me,me,v16_lexicon_tier1,YES,NO,NO,Tule meille turvaxi,Liminka,1678
skvr12153030,turvaxi,turva,turva,voikko_omorfi,YES,NO,NO,Tule meille turvaxi,Liminka,1678
skvr12153030,täsä,tämä,täsä,omorfi_contextual,NO,NO,NO,"Täsä työsäni,",Liminka,1678
skvr12153030,työsäni,työ,työ,voikko_omorfi,YES,NO,NO,"Täsä työsäni,",Liminka,1678
skvr12153030,anna,antaa,antaa,omorfi_contextual,YES,NO,NO,5 Anna mullet apua.,Liminka,1678
skvr12153030,mullet,mä,mulla,voikko_omorfi,NO,NO,NO,5 Anna mullet apua.,Liminka,1678
skvr12153030,apua,apu,apu,omorfi_contextual,YES,NO,NO,5 Anna mullet apua.,Liminka,1678
skvr12179130,paras,paras,paras,omorfi_contextual,YES,NO,NO,"Paras luovisen lumoja,",Pohjois-Pohjanmaa,1700
skvr12179130,luovisen,luoti,lovinen,voikko_omorfi,NO,NO,NO,"Paras luovisen lumoja,",Pohjois-Pohjanmaa,1700
skvr12179130,lumoja,lumooja,lumo,omorfi_contextual,NO,NO,NO,"Paras luovisen lumoja,",Pohjois-Pohjanmaa,1700
skvr12179130,sydän,sydän,sydän,omorfi_contextual,YES,NO,NO,"Sydän Marian syyteliä,",Pohjois-Pohjanmaa,1700
skvr12179130,marian,marian,maria,v16_lexicon_tier1,NO,NO,NO,"Sydän Marian syyteliä,",Pohjois-Pohjanmaa,1700
skvr12179130,syyteliä,syytää,syy,omorfi_contextual,NO,NO,NO,"Sydän Marian syyteliä,",Pohjois-Pohjanmaa,1700
skvr12179130,joka,joka,joka,v16_lexicon_tier1,YES,NO,NO,"Joka luodin luoda taidat,",Pohjois-Pohjanmaa,1700
skvr12179130,luodin,luoti,luoti,omorfi_contextual,YES,NO,NO,"Joka luodin luoda taidat,",Pohjois-Pohjanmaa,1700
skvr12179130,luoda,luoda,luoda,v16_lexicon_tier1,YES,NO,NO,"Joka luodin luoda taidat,",Pohjois-Pohjanmaa,1700
skvr12179130,taidat,taitaa,taitaa,omorfi_contextual,YES,NO,NO,"Joka luodin luoda taidat,",Pohjois-Pohjanmaa,1700
skvr12179130,luodille,luoti,luoti,omorfi_contextual,YES,NO,NO,"Luodille lopun lukia,",Pohjois-Pohjanmaa,1700
skvr12179130,lopun,loppu,loppu,omorfi_contextual,YES,NO,NO,"Luodille lopun lukia,",Pohjois-Pohjanmaa,1700
skvr12179130,lukia,lukea,luki,omorfi_contextual,NO,NO,NO,"Luodille lopun lukia,",Pohjois-Pohjanmaa,1700
skvr12179130,vetöhös,vetää,vetää,fuzzy_lexicon_morphological,YES,NO,NO,"5 Vetöhös vetinen verho,",Pohjois-Pohjanmaa,1700
skvr12179130,vetinen,vetinen,vetinen,omorfi_contextual,YES,NO,NO,"5 Vetöhös vetinen verho,",Pohjois-Pohjanmaa,1700
skvr12179130,verho,verho,verho,omorfi_contextual,YES,NO,NO,"5 Vetöhös vetinen verho,",Pohjois-Pohjanmaa,1700
skvr12179130,hyhmän,hyhmä,hyhmä,omorfi_contextual,YES,NO,NO,"Hyhmän kalvo kasvatelko,",Pohjois-Pohjanmaa,1700
skvr12179130,kalvo,kalvo,kalvo,omorfi_contextual,YES,NO,NO,"Hyhmän kalvo kasvatelko,",Pohjois-Pohjanmaa,1700
skvr12179130,kasvatelko,kasvatella,kasvaa,fuzzy_lexicon_aggressive,NO,NO,NO,"Hyhmän kalvo kasvatelko,",Pohjois-Pohjanmaa,1700
skvr12179130,vihamiehen,vihamies,vihamies,omorfi_contextual,YES,NO,NO,"Vihamiehen vijnikahan,",Pohjois-Pohjanmaa,1700
skvr12179130,vijnikahan,viini,vika,fuzzy_lexicon_morphological,NO,NO,NO,"Vihamiehen vijnikahan,",Pohjois-Pohjanmaa,1700
